file,onset,offset,word,orig_utt_type,orig_present,new_utt_type,new_present
09_06,25245560,25247300,teeth,d,n,q,n
09_06,25304760,25305760,ducky,q,y,q,y
09_06,25344980,25345980,teeth,d,n,d,n
09_06,25362560,25364230,water,q,y,q,y
09_06,25383790,25387320,star,s,n,s,n
09_06,25394740,25396180,diamond,s,n,s,n
09_06,25396180,25399450,sky,s,n,s,n
09_06,25399450,25400870,star,s,n,s,n
09_06,25403800,25404650,water,d,y,d,n
09_06,25440270,25442140,towel,d,n,d,n
09_06,25562900,25566470,bib,q,y,q,n
09_06,25562900,25566470,football,q,y,q,n
09_06,25562900,25566470,football,q,y,q,n
09_06,25618120,25619550,diaper,d,y,d,y
09_06,25624580,25625980,tag,q,y,q,y
09_06,25803950,25805850,bib,d,y,d,y
09_06,25859060,25859990,fishies,i,y,d,y
09_06,31803450,31806200,diaper,q,n,q,n
09_06,31807420,31808810,diaper,q,n,q,n
09_06,31940550,31941550,monkey+socks,d,y,d,y
09_06,31971440,31972470,bibby,d,y,d,y
09_06,32839590,32843160,head,d,n,d,n
09_06,32898690,32902750,Elmo,q,y,q,y
09_06,32971600,32972620,poopy,d,n,d,y
09_06,33064760,33065760,highchair,d,n,d,n
09_06,33070410,33071210,cups,d,y,d,y
09_06,33075760,33076360,cup,d,y,d,y
09_06,33092700,33093760,elephant,d,n,d,n
09_06,33097240,33098820,elephant,d,n,d,n
09_06,33171650,33174870,lion,q,y,q,y
09_06,33171650,33174870,lion,q,y,q,y
09_06,33176100,33177470,lion,q,y,q,y
09_06,33178280,33181320,elly,d,n,d,n
09_06,33178280,33181320,elly,d,n,d,n
09_06,33184520,33185810,elephant,d,n,d,n
09_06,33282760,33284490,house,q,n,q,n
09_06,33299700,33300700,lion,q,y,q,y
09_06,33444810,33445810,boogers,q,y,d,y
09_06,33447570,33448170,boogies,i,y,i,y
09_06,33448970,33451270,boogies,i,y,i,y
09_06,33451270,33452070,boogies,i,y,i,y
09_06,33462440,33463760,boogies,q,y,q,y
09_06,33464560,33465810,boogies,q,y,q,y
09_06,33598990,33600020,bottle,q,n,q,n
09_06,33598990,33600020,water,q,n,q,n
09_06,33601570,33604980,water,d,n,d,n
09_06,33628630,33631600,sweet+potato,d,n,d,n
09_06,33657090,33659390,mirror,d,y,d,y
09_06,33661510,33662600,baby,i,y,i,y
09_06,33673710,33674740,box,d,y,d,y
09_06,33790980,33792430,poopy,q,n,q,n
44_06,18914050,18915310,door,i,n,i,n
44_06,20240670,20242300,bottle,i,n,q,n
44_06,21529870,21532030,teethies,q,y,q,n
44_06,22553380,22556880,chair,i,n,i,n
44_06,24000050,24002220,spoon,d,n,d,n
44_06,24000050,24002220,spoon,d,n,d,n
44_06,24012330,24013910,spoon,d,n,d,n
44_06,28192480,28194100,kitty+cat,n,n,n,n
44_06,28194900,28197460,kitty+cat,d,n,o,o
45_06,38449020,38450020,tooth,d,y,d,y
45_06,38462080,38462880,hair,i,y,i,y
45_06,38462880,38464310,pack+n+play,i,n,i,y
45_06,38495340,38496170,hair,i,y,i,y
45_06,38541280,38542600,Ferb,d,n,d,y
45_06,38541280,38542600,Phineas,d,n,d,y
45_06,38544320,38545690,Perry+the+platypus,d,n,d,y
45_06,38871160,38873230,hair,i,y,i,y
45_06,38923080,38924280,blanket,q,n,q,y
45_06,38923080,38924280,shirt,q,n,q,y
45_06,39362960,39364300,noodles,d,n,d,y
45_06,39521460,39522520,noodles,n,y,n,y
45_06,39530500,39533120,dinner+table,d,n,d,y
45_06,39565430,39572390,library,q,n,q,n
45_06,39572390,39573950,library,q,n,q,n
45_06,39662630,39663460,mouth,d,y,d,y
45_06,39662630,39663460,fist,d,y,d,y
45_06,39663460,39664470,gums,d,n,d,y
45_06,39853400,39854980,grapes,q,y,q,y
45_06,40208910,40210050,hands,d,n,d,n
45_06,40211420,40214220,dishes,d,n,d,n
45_06,40217150,40218320,table,d,n,d,y
45_06,40540590,40541590,dog,n,n,n,n
45_06,40823550,40824350,bath,q,y,n,n
45_06,40832750,40835640,bathtub,d,y,d,y
45_06,40842250,40843770,braids,q,n,q,n
45_06,40877770,40880130,braids,q,y,q,n
45_06,40989220,40991570,food,i,y,i,y
45_06,41033740,41034800,table,d,y,d,n
45_06,41171110,41172150,grapes,d,y,d,n
45_06,41177130,41178260,skins,d,y,d,n
45_06,41178260,41179060,skins,d,y,d,n
45_06,41319120,41321470,gate,q,n,q,n
42_06,21644220,21646590,legs,i,y,n,y
42_06,21657770,21658480,legs,i,y,i,y
42_06,21665170,21667720,sand,d,n,d,n
42_06,21856650,21857650,kitten,d,n,d,n
42_06,21895140,21897760,gate,d,y,d,y
42_06,21898710,21899710,toys,i,y,i,y
42_06,21902230,21903880,toys,d,y,d,y
42_06,22043890,22045050,circle,n,y,n,y
42_06,22162330,22163640,couch,r,n,o,o
42_06,22162330,22163640,rubber+duckies,r,n,r,y
42_06,22165500,22167690,blanket,r,n,r,y
42_06,22165500,22167690,Mommy,r,n,r,n
42_06,22171490,22174580,Mommy,r,n,d,y
42_06,22180270,22181470,circle,n,y,n,y
42_06,22198740,22199740,button,s,y,s,y
42_06,22201200,22202200,numbers,s,n,o,o
42_06,22202200,22203460,one,s,n,s,y
42_06,22497380,22498780,babies,d,n,d,n
42_06,22510940,22512150,face,d,n,d,y
42_06,22630620,22631220,pool,d,n,d,y
42_06,22631220,22633040,toys,d,n,d,n
42_06,22636580,22637810,picture,d,n,d,n
42_06,22711000,22712300,feet,q,y,d,y
42_06,22712300,22714500,feet,q,y,d,y
42_06,22920660,22921260,stroller,d,n,d,n
42_06,23323140,23324340,diapers,d,n,d,n
42_06,23410320,23412340,story,q,y,q,y
42_06,23415000,23416090,story,q,y,q,y
42_06,23417100,23418630,Ten+tiny+toes,d,y,d,y
42_06,23425900,23427550,Ten+tiny+toes,r,y,d,y
42_06,23429610,23430770,mouth,r,y,r,y
42_06,23430770,23431430,ears,r,y,r,y
42_06,23431430,23433080,eyes,r,y,r,y
42_06,23433080,23434120,nose,r,y,r,y
42_06,23438410,23440410,belly,r,y,r,y
42_06,23438410,23440410,arms,r,y,r,y
42_06,23440410,23441620,legs,r,y,r,y
42_06,23449060,23451820,ears,r,y,r,y
42_06,23457790,23458830,belly,r,y,r,y
42_06,23469640,23471750,mouth,r,y,r,y
42_06,23476510,23479750,arms,r,y,r,y
42_06,23484920,23485930,page,d,y,d,y
42_06,23498220,23498820,nose,r,y,r,y
42_06,23498220,23498820,eyes,r,y,r,y
42_06,23498220,23498820,ears,r,y,r,y
42_06,23498220,23498820,mouth,r,y,r,y
42_06,23502130,23504810,legs,r,y,r,y
42_06,23502130,23504810,belly,r,y,r,y
42_06,23502130,23504810,arms,r,y,r,y
42_06,23505980,23506610,toes,r,y,r,y
42_06,23550100,23552930,toes,r,y,r,y
42_06,23552930,23554750,toes,i,y,i,y
42_06,23557350,23559370,legs,r,y,r,y
42_06,23565030,23566610,book,d,y,d,y
42_06,23568600,23572290,book,n,y,d,y
42_06,23584820,23585820,eyes,r,y,r,y
42_06,23598470,23603410,legs,r,y,r,y
42_06,23598470,23603410,belly,r,y,r,y
42_06,23598470,23603410,mouth,r,y,o,o
42_06,23598470,23603410,nose,r,y,r,y
42_06,23598470,23603410,eyes,r,y,r,y
42_06,23598470,23603410,ears,r,y,r,y
42_06,23598470,23603410,mouth,r,y,r,y
42_06,23605230,23606510,toes,r,y,r,y
42_06,23608350,23610470,feet,d,y,d,y
42_06,23608350,23610470,teddy+bear,d,y,d,y
42_06,23614160,23615530,page,d,y,d,y
42_06,23750930,23752600,diaper,d,n,d,y
42_06,23754140,23755140,diaper,d,n,d,y
42_06,23766670,23768070,food,d,n,d,n
42_06,23769180,23770630,ribs,d,n,d,n
42_06,23787260,23789960,stroller,q,n,q,n
42_06,23794200,23795290,doggies,d,n,q,n
42_06,23798250,23801920,double+stroller,d,n,d,n
42_06,23807000,23817740,carrier,d,n,d,n
42_06,23827150,23829210,car+seat,d,n,d,n
42_06,23859380,23861390,doggies,q,n,q,y
42_06,23868220,23869220,baby,d,n,d,y
42_06,24816230,24818550,stroller,d,y,d,y
42_06,24878060,24878990,stroller,d,y,d,y
42_06,24939290,24943130,stroller,d,y,d,y
42_06,24998180,25000460,stroller,d,y,d,y
42_06,25147850,25149920,stroller,d,y,d,y
42_06,25397930,25399940,feet,d,y,d,y
42_06,25399940,25405280,sun,d,n,d,n
42_06,25407720,25409000,feet,i,y,d,y
42_06,25407720,25409000,socks,i,y,d,y
42_06,26084170,26085320,babies,q,y,q,y
42_06,26087220,26088260,babies,q,y,q,y
42_06,26089070,26090070,baby,d,y,d,y
42_06,26092660,26093660,doggy,n,y,n,y
42_06,26093660,26096580,doggy,i,y,i,y
42_06,26104140,26105160,baby,d,y,d,y
42_06,26107400,26108210,baby,d,y,d,y
42_06,26127680,26129480,stroller,d,y,n,y
42_06,28987090,28988500,bottle,q,y,q,y
42_06,28989780,28991200,bottle,q,y,q,y
42_06,29006710,29009000,bottle,q,y,q,y
42_06,30215550,30217590,mouth,d,y,d,y
42_06,30215550,30217590,tag,d,y,d,y
42_06,30392780,30393790,tush,i,y,i,y
42_06,30397820,30399220,pants,q,y,q,y
42_06,30403100,30404330,pants,d,y,i,y
42_06,30445410,30446420,necklace,q,y,q,y
42_06,30449250,30451090,necklace,q,y,q,y
42_06,30475110,30476110,nose,d,y,i,y
42_06,30478400,30479580,nose,d,y,d,y
42_06,30494560,30496930,nose,q,y,q,y
42_06,30497730,30500060,mouth,q,y,q,y
42_06,30497730,30500060,nose,q,y,q,y
42_06,30502080,30503490,necklace,q,y,d,y
42_06,30550480,30550630,necklace,d,y,d,y
42_06,30581570,30583110,hair,q,y,q,y
42_06,30636940,30637970,pants,d,y,d,y
42_06,30637970,30638910,vest,d,n,d,y
42_06,30638910,30639950,vest,d,n,d,y
42_06,30650350,30653010,bow,d,y,d,y
42_06,30657170,30658320,hair,d,y,d,y
42_06,30722560,30723560,eyes,n,n,n,n
42_06,30725040,30725770,eyes,n,n,n,n
42_06,30727450,30728470,doggies,d,n,d,y
42_06,30834800,30835400,wubby,d,n,n,n
42_06,30837800,30839590,wubby,d,n,d,n
42_06,31110280,31111610,babies,d,n,d,y
42_06,31118710,31120910,band+aid,d,n,d,n
42_06,31234210,31236800,pants,d,n,d,y
42_06,31234210,31236800,bow,d,n,d,y
42_06,31241950,31242550,muscles,d,n,d,n
39_06,36412450,36415030,hands,s,y,s,y
39_06,36416020,36422330,hands,s,y,s,y
39_06,36416020,36422330,face,s,y,s,y
39_06,36423640,36429050,feet,s,y,s,y
39_06,36429650,36432320,feet,s,y,s,y
39_06,36433010,36440980,feet,s,y,s,y
39_06,36433010,36440980,face,s,y,s,y
39_06,36487820,36489570,body,d,y,d,n
39_06,36510280,36513780,tummy,d,y,d,y
39_06,36535310,36541320,farm+animals,q,n,q,n
39_06,36560150,36562970,phone,i,n,i,n
39_06,36579840,36583490,toes,q,y,q,y
39_06,36701700,36703850,feet,d,y,d,y
39_06,36711080,36716200,hand,q,y,q,y
39_06,36711080,36716200,hand,q,y,q,y
39_06,36723930,36724730,teethies,q,y,q,n
39_06,36726270,36727120,teethies,q,y,q,n
39_06,36727120,36727930,teethies,q,y,q,n
39_06,37058610,37061720,phone,q,y,q,n
39_06,37090470,37091070,ball,i,y,i,y
39_06,37094550,37095640,ball,i,y,i,y
39_06,37117680,37119110,shoes,d,n,d,y
39_06,37165650,37166860,cheese+sticks,d,y,d,n
39_06,37165650,37166860,popsicles,d,y,d,n
39_06,37168020,37169230,popsicles,d,y,d,y
39_06,37299150,37301430,house,d,n,d,n
39_06,37306540,37307180,purse,i,n,i,y
39_06,37406000,37408080,fan,d,n,d,y
39_06,37422870,37423990,fan,d,y,n,y
39_06,37427810,37429460,water+bottles,i,n,i,y
39_06,37434400,37435910,bag,q,n,q,y
39_06,37438220,37439230,van,i,y,i,y
39_06,37468140,37469230,buckles,i,n,i,y
39_06,37509500,37510540,popsicles,d,n,d,y
39_06,37512280,37513280,cheese+stick,d,n,d,y
39_06,37533550,37535970,seat+belt,d,y,d,y
39_06,37554980,37555990,bag,d,n,q,y
39_06,37574590,37576040,box,q,y,q,y
39_06,37590060,37590660,box,n,y,n,y
39_06,37599150,37601310,bag,d,n,d,y
39_06,37599150,37601310,box,d,n,d,y
39_06,37602500,37605170,box,d,n,d,y
39_06,38157210,38158210,stomach,d,n,d,n
39_06,38168730,38169530,veggie+sticks,q,y,q,y
39_06,38575040,38576310,backpack,i,y,i,y
39_06,38625970,38628290,body,i,y,i,n
39_06,38638460,38639910,door,d,n,d,n
39_06,38640510,38641950,steps,q,y,q,y
39_06,39246040,39246200,page,i,y,i,y
39_06,39252470,39256030,page,i,y,i,y
39_06,39265440,39266450,butterfly,n,y,n,y
39_06,39270880,39271810,page,i,y,i,y
39_06,39276640,39279130,lamb,s,y,s,y
39_06,39281500,39282320,page,i,y,i,y
39_06,39285600,39286400,fiddle,s,y,s,y
39_06,39285600,39286400,cat,s,y,s,y
39_06,39288170,39289260,sheep,s,y,s,y
39_06,39295440,39296240,page,i,y,i,y
39_06,39298640,39301690,page,i,y,i,y
39_06,39346180,39346780,page,i,y,i,y
39_06,39358470,39362980,cat,d,y,d,y
39_06,39382420,39383420,lamb,s,y,s,y
39_06,39383420,39385290,snow,s,n,s,n
39_06,39383420,39385290,fleece,s,y,s,y
39_06,39390670,39392980,butterfly,n,y,n,y
39_06,39405910,39407390,page,i,y,i,y
39_06,39413680,39420180,dog,d,y,d,y
27_06,17702640,17705790,trees,d,n,d,n
27_06,17995810,17996990,milk,q,n,q,y
27_06,18000360,18000960,milk,n,n,n,y
27_06,18002050,18004210,hand,d,y,i,y
27_06,18004210,18007590,milk,i,n,n,y
27_06,18007590,18008950,milk,n,n,n,y
27_06,18051170,18052180,milk,n,y,n,y
27_06,18306150,18307730,diapers,d,n,d,n
27_06,18309630,18311280,diapers,d,n,d,n
27_06,18334970,18336720,glasses,d,y,d,y
27_06,18338410,18339610,glasses,d,y,d,y
27_06,18355560,18357240,glasses,d,y,q,y
27_06,18359800,18361190,eyes,d,y,d,y
27_06,18362190,18363750,mouth,d,y,d,y
27_06,18365510,18367380,mouth,d,y,d,y
27_06,18368670,18370580,nose,d,y,d,y
27_06,18371580,18373090,nose,q,n,q,y
27_06,18392610,18393670,nose,d,y,d,y
27_06,18394560,18396450,nose,d,y,d,y
27_06,18396450,18397110,nose,d,y,d,y
27_06,18399000,18400210,nose,d,y,d,y
27_06,18449450,18451470,clothes,d,n,d,n
27_06,18452650,18453970,clothes,d,n,d,n
27_06,18542830,18544730,sauce,q,y,q,y
27_06,18549520,18550230,sauce,i,y,d,y
27_06,18627680,18628760,eye,d,y,d,y
27_06,18627680,18628760,hair,d,n,d,y
27_06,18659400,18660320,cheek,d,y,d,y
27_06,18661300,18663080,cheek,d,y,d,y
27_06,18663880,18666770,cheek,n,y,d,y
27_06,18663880,18666770,cheek,n,y,n,y
27_06,18663880,18666770,cheek,d,y,n,y
27_06,18668600,18669780,nose,q,n,q,n
27_06,18671680,18672490,nose,q,n,q,n
27_06,18673670,18674720,nose,d,y,d,y
27_06,18675930,18678370,bottle,d,y,d,y
27_06,18675930,18678370,nose,d,y,d,y
27_06,18694190,18695470,glasses,d,n,d,y
27_06,18750930,18753040,face,d,y,d,y
27_06,18754480,18754870,face,q,y,q,y
27_06,18755940,18756060,face,q,y,q,y
27_06,18757760,18758960,face,q,y,q,y
27_06,18767690,18768850,face,q,y,q,y
27_06,19734000,19735760,doggy,d,n,d,y
27_06,19736840,19737930,doggy,d,n,d,y
27_06,19738730,19740150,doggy,d,n,d,y
27_06,19747120,19748390,doggy,n,y,d,y
27_06,19748390,19749440,doggy,i,y,d,y
27_06,19758310,19759460,doggy,i,y,d,y
27_06,19761060,19763230,doggy,d,y,d,y
27_06,19871550,19872650,doggy,q,y,q,y
27_06,19871550,19872650,bear,q,y,q,y
27_06,19881940,19884260,doggy,q,y,q,y
27_06,19881940,19884260,bear,q,y,q,y
27_06,19885460,19886580,doggy,q,y,q,y
27_06,19889190,19890630,eyes,q,n,q,y
27_06,19891600,19892780,doggy,q,y,q,y
27_06,19894040,19895370,doggy,q,y,q,y
27_06,19897640,19898820,doggy,d,y,d,y
27_06,19901060,19902060,tag,d,y,d,n
27_06,19920420,19922360,arm,i,y,i,y
27_06,19929080,19930290,buckle,d,y,i,y
27_06,19931220,19932420,buckle,d,y,i,y
27_06,19934570,19935520,snap,n,n,o,o
27_06,19935520,19936260,buckle,n,n,n,y
27_06,19935520,19936260,buckle,n,n,n,y
27_06,19935520,19936260,snap,n,n,o,o
27_06,19937150,19938000,snap,n,n,o,o
27_06,19937150,19938000,snap,n,n,o,o
27_06,19938000,19938520,buckle,n,n,n,y
27_06,19938000,19938520,buckle,n,n,n,y
27_06,19940000,19940930,hat,i,y,q,y
27_06,19944060,19945060,Sophie,q,y,q,y
27_06,19946310,19947540,Sophie,n,y,n,y
27_06,21237380,21267720,cart,d,n,d,y
27_06,21237380,21267720,cart,d,n,d,y
27_06,21267720,21268920,cart,q,y,d,y
27_06,21268920,21273120,cart,q,y,q,y
27_06,21305270,21307130,keys,q,y,q,y
27_06,21416920,21418080,filter,d,n,q,y
27_06,21421980,21423000,humidifier,d,n,d,n
27_06,22013580,22015450,hat,i,y,i,n
27_06,22214510,22216130,mushrooms,d,n,d,y
27_06,22234940,22250780,mushrooms,n,y,n,y
27_06,22234940,22250780,mushrooms,n,y,n,y
27_06,22286630,22288380,lights,q,y,q,y
27_06,22332100,22333100,fan,d,y,d,n
08_06,25220450,25222180,food,d,y,d,y
08_06,25223330,25225310,thai+food,d,y,d,y
08_06,25230500,25232650,brussels+sprouts+one,q,n,o,o
08_06,25446920,25448530,face,d,y,d,y
08_06,25525750,25527380,hair,d,y,d,y
08_06,33106960,33110400,diaper+change,q,n,q,n
08_06,33222510,33224020,cats,q,y,q,y
08_06,33236030,33237060,cats,q,y,q,y
08_06,33240400,33241560,shoe,q,y,q,y
08_06,33244530,33245570,booties,d,y,d,y
08_06,33263300,33264750,strawberry+diaper,d,y,d,y
08_06,33357020,33358020,feet,d,y,d,y
08_06,33389910,33390760,jacket,d,n,d,n
08_06,33400620,33404610,diaper,d,n,d,n
08_06,33400620,33404610,peas,d,n,d,n
08_06,33400620,33404610,peas,d,n,d,n
08_06,33437450,33438620,bum,d,y,d,y
08_06,33437450,33438620,strawberry,d,y,d,n
08_06,33524250,33527760,burp+cloth,d,y,d,y
08_06,33529590,33530750,baby,d,y,d,y
08_06,33535890,33536940,diaper,q,y,q,y
08_06,33552130,33554420,clothes,i,y,i,y
08_06,33555220,33556310,car+seat,n,y,i,y
08_06,33557310,33560090,clothes,i,y,i,y
08_06,33611970,33613570,arm,q,y,q,y
08_06,33621950,33622960,face,d,n,d,n
08_06,33624760,33625820,shirt,d,n,d,n
08_06,33649990,33654430,hair,d,y,d,n
08_06,33649990,33654430,hair,d,y,d,n
08_06,33718900,33719900,blanket,d,y,d,y
08_06,33720640,33723500,gloves,q,n,q,n
08_06,33889250,33890250,ball,d,y,q,n
08_06,34104810,34105810,phone,q,n,q,n
08_06,34109930,34110760,phone,q,n,q,n
08_06,34124040,34125720,sling,d,y,d,n
08_06,34219220,34220080,sneakers,n,y,n,y
08_06,34347740,34349250,hat,d,n,d,n
08_06,34350050,34351050,hood,d,y,d,n
08_06,36625300,36626300,apples,q,y,q,y
08_06,36627680,36629060,apple,d,y,d,y
08_06,37480280,37481660,display,i,y,i,y
08_06,37613210,37614190,balloons,n,y,n,y
01_06,12876400,12877420,bottle,n,y,n,y
01_06,12991650,12993350,bottle,q,n,q,n
01_06,13103110,13107380,book,i,n,i,y
01_06,13103110,13107380,dogs,n,n,n,y
01_06,13145520,13147750,bottle,d,y,d,y
01_06,13145520,13147750,baby,d,n,d,y
01_06,13157560,13158030,nose,n,n,d,y
01_06,13158960,13160040,nose,q,n,q,y
01_06,13175250,13176250,eyebrows,q,n,q,y
01_06,13176250,13176850,eyebrows,q,n,q,y
01_06,13211130,13212430,garage,d,n,d,n
01_06,13293610,13296030,bottle,q,y,d,y
01_06,13304980,13307250,stairs,n,n,n,n
01_06,13308710,13309920,stairs,n,n,n,n
01_06,13322000,13323230,stairs,n,n,n,n
01_06,13502690,13505100,pants,d,n,d,y
01_06,13502690,13505100,shirt,d,n,d,y
01_06,13508140,13509280,shoes,d,n,d,n
01_06,13508140,13509280,bed,d,n,d,y
01_06,13573410,13575690,toys,d,n,d,n
01_06,13610900,13613160,star,s,n,s,n
01_06,13618560,13621170,cloud,s,n,s,n
01_06,13624190,13625000,button,i,y,i,y
01_06,13646370,13647370,bottle,q,n,q,n
01_06,13667850,13669150,bottle,d,n,d,n
01_06,13693500,13694540,stairs,i,n,i,y
01_06,13742780,13744460,bottle,d,n,d,n
01_06,13883270,13884360,horse,d,y,d,y
01_06,13886790,13888860,horse,d,y,d,y
01_06,13889860,13891510,dragon,d,n,d,n
01_06,13897920,13899510,sheep,d,n,d,n
01_06,13900350,13901880,horse,d,y,d,y
01_06,13900350,13901880,dragon,d,n,d,n
01_06,13909270,13911380,horse,n,y,n,y
01_06,13915470,13916480,horse,n,y,n,y
01_06,13917280,13918820,horses,q,y,q,y
01_06,13921510,13922750,horse,q,y,q,y
01_06,13929870,13932380,horse,d,y,d,y
01_06,13955510,13957600,horse,d,n,d,n
01_06,13955510,13957600,llama,d,y,d,y
01_06,13959430,13960460,llama,d,y,d,y
01_06,13970040,13971270,Llama,d,y,d,y
01_06,13984480,13985360,llama,n,n,n,y
01_06,13985960,13987010,llama,d,n,d,y
01_06,13988120,13988980,mama,n,y,n,y
01_06,13988980,13989980,llama,n,n,n,y
